state,county,NAME
21,197,"Powell County, Kentucky"
30,077,"Powell County, Montana"
16,077,"Power County, Idaho"
19,157,"Poweshiek County, Iowa"
51,145,"Powhatan County, Virginia"
05,117,"Prairie County, Arkansas"
30,079,"Prairie County, Montana"
20,151,"Pratt County, Kansas"
39,135,"Preble County, Ohio"
28,117,"Prentiss County, Mississippi"
48,377,"Presidio County, Texas"
26,141,"Presque Isle County, Michigan"
54,077,"Preston County, West Virginia"
55,099,"Price County, Wisconsin"
51,147,"Prince Edward County, Virginia"
51,149,"Prince George County, Virginia"
24,033,"Prince George's County, Maryland"
51,153,"Prince William County, Virginia"
02,198,"Prince of Wales-Hyder Census Area, Alaska"
44,007,"Providence County, Rhode Island"
08,099,"Prowers County, Colorado"
08,101,"Pueblo County, Colorado"
05,119,"Pulaski County, Arkansas"
13,235,"Pulaski County, Georgia"
17,153,"Pulaski County, Illinois"
18,131,"Pulaski County, Indiana"
21,199,"Pulaski County, Kentucky"
29,169,"Pulaski County, Missouri"
51,155,"Pulaski County, Virginia"
40,127,"Pushmataha County, Oklahoma"
12,107,"Putnam County, Florida"
13,237,"Putnam County, Georgia"
17,155,"Putnam County, Illinois"
18,133,"Putnam County, Indiana"
29,171,"Putnam County, Missouri"
36,079,"Putnam County, New York"
39,137,"Putnam County, Ohio"
47,141,"Putnam County, Tennessee"
54,079,"Putnam County, West Virginia"
35,037,"Quay County, New Mexico"
72,115,"Quebradillas Municipio, Puerto Rico"
24,035,"Queen Anne's County, Maryland"
36,081,"Queens County, New York"
13,239,"Quitman County, Georgia"
28,119,"Quitman County, Mississippi"
13,241,"Rabun County, Georgia"
55,101,"Racine County, Wisconsin"
51,750,"Radford city, Virginia"
48,379,"Rains County, Texas"
54,081,"Raleigh County, West Virginia"
29,173,"Ralls County, Missouri"
27,123,"Ramsey County, Minnesota"
38,071,"Ramsey County, North Dakota"
48,381,"Randall County, Texas"
01,111,"Randolph County, Alabama"
05,121,"Randolph County, Arkansas"
13,243,"Randolph County, Georgia"
17,157,"Randolph County, Illinois"
18,135,"Randolph County, Indiana"
29,175,"Randolph County, Missouri"
37,151,"Randolph County, North Carolina"
54,083,"Randolph County, West Virginia"
28,121,"Rankin County, Mississippi"
38,073,"Ransom County, North Dakota"
22,079,"Rapides Parish, Louisiana"
51,157,"Rappahannock County, Virginia"
30,081,"Ravalli County, Montana"
20,153,"Rawlins County, Kansas"
29,177,"Ray County, Missouri"
48,383,"Reagan County, Texas"
48,385,"Real County, Texas"
27,125,"Red Lake County, Minnesota"
48,387,"Red River County, Texas"
22,081,"Red River Parish, Louisiana"
31,145,"Red Willow County, Nebraska"
27,127,"Redwood County, Minnesota"
48,389,"Reeves County, Texas"
48,391,"Refugio County, Texas"
20,155,"Reno County, Kansas"
36,083,"Rensselaer County, New York"
27,129,"Renville County, Minnesota"
38,075,"Renville County, North Dakota"
20,157,"Republic County, Kansas"
29,179,"Reynolds County, Missouri"
47,143,"Rhea County, Tennessee"
20,159,"Rice County, Kansas"
27,131,"Rice County, Minnesota"
49,033,"Rich County, Utah"
31,147,"Richardson County, Nebraska"
17,159,"Richland County, Illinois"
30,083,"Richland County, Montana"
38,077,"Richland County, North Dakota"
39,139,"Richland County, Ohio"
45,079,"Richland County, South Carolina"
55,103,"Richland County, Wisconsin"
22,083,"Richland Parish, Louisiana"
13,245,"Richmond County, Georgia"
36,085,"Richmond County, New York"
37,153,"Richmond County, North Carolina"
51,159,"Richmond County, Virginia"
51,760,"Richmond city, Virginia"
20,161,"Riley County, Kansas"
72,117,"Rincón Municipio, Puerto Rico"
19,159,"Ringgold County, Iowa"
35,039,"Rio Arriba County, New Mexico"
08,103,"Rio Blanco County, Colorado"
08,105,"Rio Grande County, Colorado"
18,137,"Ripley County, Indiana"
29,181,"Ripley County, Missouri"
54,085,"Ritchie County, West Virginia"
06,065,"Riverside County, California"
47,145,"Roane County, Tennessee"
54,087,"Roane County, West Virginia"
51,161,"Roanoke County, Virginia"
51,770,"Roanoke city, Virginia"
46,109,"Roberts County, South Dakota"
48,393,"Roberts County, Texas"
21,201,"Robertson County, Kentucky"
47,147,"Robertson County, Tennessee"
48,395,"Robertson County, Texas"
37,155,"Robeson County, North Carolina"
27,133,"Rock County, Minnesota"
31,149,"Rock County, Nebraska"
55,105,"Rock County, Wisconsin"
17,161,"Rock Island County, Illinois"
51,163,"Rockbridge County, Virginia"
21,203,"Rockcastle County, Kentucky"
13,247,"Rockdale County, Georgia"
33,015,"Rockingham County, New Hampshire"
37,157,"Rockingham County, North Carolina"
51,165,"Rockingham County, Virginia"
36,087,"Rockland County, New York"
48,397,"Rockwall County, Texas"
40,129,"Roger Mills County, Oklahoma"
40,131,"Rogers County, Oklahoma"
38,079,"Rolette County, North Dakota"
20,163,"Rooks County, Kansas"
30,085,"Roosevelt County, Montana"
35,041,"Roosevelt County, New Mexico"
26,143,"Roscommon County, Michigan"
27,135,"Roseau County, Minnesota"
30,087,"Rosebud County, Montana"
39,141,"Ross County, Ohio"
08,107,"Routt County, Colorado"
21,205,"Rowan County, Kentucky"
37,159,"Rowan County, North Carolina"
48,399,"Runnels County, Texas"
18,139,"Rush County, Indiana"
20,165,"Rush County, Kansas"
48,401,"Rusk County, Texas"
55,107,"Rusk County, Wisconsin"
01,113,"Russell County, Alabama"
20,167,"Russell County, Kansas"
21,207,"Russell County, Kentucky"
51,167,"Russell County, Virginia"
37,161,"Rutherford County, North Carolina"
47,149,"Rutherford County, Tennessee"
50,021,"Rutland County, Vermont"
72,119,"Río Grande Municipio, Puerto Rico"
72,121,"Sabana Grande Municipio, Puerto Rico"
48,403,"Sabine County, Texas"
22,085,"Sabine Parish, Louisiana"
19,161,"Sac County, Iowa"
06,067,"Sacramento County, California"
23,023,"Sagadahoc County, Maine"
26,145,"Saginaw County, Michigan"
08,109,"Saguache County, Colorado"
34,033,"Salem County, New Jersey"
51,775,"Salem city, Virginia"
72,123,"Salinas Municipio, Puerto Rico"
05,125,"Saline County, Arkansas"
17,165,"Saline County, Illinois"
20,169,"Saline County, Kansas"
29,195,"Saline County, Missouri"
31,151,"Saline County, Nebraska"
49,035,"Salt Lake County, Utah"
45,081,"Saluda County, South Carolina"
37,163,"Sampson County, North Carolina"
48,405,"San Augustine County, Texas"
06,069,"San Benito County, California"
06,071,"San Bernardino County, California"
06,073,"San Diego County, California"
06,075,"San Francisco County, California"
72,125,"San Germán Municipio, Puerto Rico"
48,407,"San Jacinto County, Texas"
06,077,"San Joaquin County, California"
08,111,"San Juan County, Colorado"
35,045,"San Juan County, New Mexico"
49,037,"San Juan County, Utah"
53,055,"San Juan County, Washington"
72,127,"San Juan Municipio, Puerto Rico"
72,129,"San Lorenzo Municipio, Puerto Rico"
06,079,"San Luis Obispo County, California"
06,081,"San Mateo County, California"
08,113,"San Miguel County, Colorado"
35,047,"San Miguel County, New Mexico"
48,409,"San Patricio County, Texas"
48,411,"San Saba County, Texas"
72,131,"San Sebastián Municipio, Puerto Rico"
46,111,"Sanborn County, South Dakota"
30,089,"Sanders County, Montana"
35,043,"Sandoval County, New Mexico"
39,143,"Sandusky County, Ohio"
17,167,"Sangamon County, Illinois"
26,151,"Sanilac County, Michigan"
49,039,"Sanpete County, Utah"
06,083,"Santa Barbara County, California"
06,085,"Santa Clara County, California"
04,023,"Santa Cruz County, Arizona"
06,087,"Santa Cruz County, California"
35,049,"Santa Fe County, New Mexico"
72,133,"Santa Isabel Municipio, Puerto Rico"
12,113,"Santa Rosa County, Florida"
12,115,"Sarasota County, Florida"
36,091,"Saratoga County, New York"
38,081,"Sargent County, North Dakota"
31,153,"Sarpy County, Nebraska"
55,111,"Sauk County, Wisconsin"
31,155,"Saunders County, Nebraska"
55,113,"Sawyer County, Wisconsin"
36,093,"Schenectady County, New York"
48,413,"Schleicher County, Texas"
13,249,"Schley County, Georgia"
36,095,"Schoharie County, New York"
26,153,"Schoolcraft County, Michigan"
17,169,"Schuyler County, Illinois"
29,197,"Schuyler County, Missouri"
36,097,"Schuyler County, New York"
42,107,"Schuylkill County, Pennsylvania"
39,145,"Scioto County, Ohio"
29,199,"Scotland County, Missouri"
37,165,"Scotland County, North Carolina"
05,127,"Scott County, Arkansas"
17,171,"Scott County, Illinois"
18,143,"Scott County, Indiana"
19,163,"Scott County, Iowa"
20,171,"Scott County, Kansas"
21,209,"Scott County, Kentucky"
27,139,"Scott County, Minnesota"
28,123,"Scott County, Mississippi"
29,201,"Scott County, Missouri"
47,151,"Scott County, Tennessee"
51,169,"Scott County, Virginia"
31,157,"Scotts Bluff County, Nebraska"
13,251,"Screven County, Georgia"
48,415,"Scurry County, Texas"
05,129,"Searcy County, Arkansas"
05,131,"Sebastian County, Arkansas"
08,115,"Sedgwick County, Colorado"
20,173,"Sedgwick County, Kansas"
12,117,"Seminole County, Florida"
13,253,"Seminole County, Georgia"
40,133,"Seminole County, Oklahoma"
36,099,"Seneca County, New York"
39,147,"Seneca County, Ohio"
47,153,"Sequatchie County, Tennessee"
40,135,"Sequoyah County, Oklahoma"
05,133,"Sevier County, Arkansas"
47,155,"Sevier County, Tennessee"
49,041,"Sevier County, Utah"
20,175,"Seward County, Kansas"
31,159,"Seward County, Nebraska"
48,417,"Shackelford County, Texas"
29,203,"Shannon County, Missouri"
28,125,"Sharkey County, Mississippi"
05,135,"Sharp County, Arkansas"
06,089,"Shasta County, California"
55,115,"Shawano County, Wisconsin"
20,177,"Shawnee County, Kansas"
55,117,"Sheboygan County, Wisconsin"
01,117,"Shelby County, Alabama"
17,173,"Shelby County, Illinois"
18,145,"Shelby County, Indiana"
19,165,"Shelby County, Iowa"
21,211,"Shelby County, Kentucky"
29,205,"Shelby County, Missouri"
39,149,"Shelby County, Ohio"
47,157,"Shelby County, Tennessee"
48,419,"Shelby County, Texas"
51,171,"Shenandoah County, Virginia"
27,141,"Sherburne County, Minnesota"
20,179,"Sheridan County, Kansas"
30,091,"Sheridan County, Montana"
31,161,"Sheridan County, Nebraska"
38,083,"Sheridan County, North Dakota"
56,033,"Sheridan County, Wyoming"
20,181,"Sherman County, Kansas"
31,163,"Sherman County, Nebraska"
41,055,"Sherman County, Oregon"
48,421,"Sherman County, Texas"
26,155,"Shiawassee County, Michigan"
16,079,"Shoshone County, Idaho"
27,143,"Sibley County, Minnesota"
06,091,"Sierra County, California"
35,051,"Sierra County, New Mexico"
30,093,"Silver Bow County, Montana"
21,213,"Simpson County, Kentucky"
28,127,"Simpson County, Mississippi"
19,167,"Sioux County, Iowa"
31,165,"Sioux County, Nebraska"
38,085,"Sioux County, North Dakota"
06,093,"Siskiyou County, California"
02,220,"Sitka City and Borough, Alaska"
53,057,"Skagit County, Washington"
02,230,"Skagway Municipality, Alaska"
53,059,"Skamania County, Washington"
38,087,"Slope County, North Dakota"
20,183,"Smith County, Kansas"
28,129,"Smith County, Mississippi"
47,159,"Smith County, Tennessee"
48,423,"Smith County, Texas"
51,173,"Smyth County, Virginia"
53,061,"Snohomish County, Washington"
42,109,"Snyder County, Pennsylvania"
35,053,"Socorro County, New Mexico"
06,095,"Solano County, California"
23,025,"Somerset County, Maine"
24,039,"Somerset County, Maryland"
34,035,"Somerset County, New Jersey"
42,111,"Somerset County, Pennsylvania"
48,425,"Somervell County, Texas"
06,097,"Sonoma County, California"
51,175,"Southampton County, Virginia"
02,240,"Southeast Fairbanks Census Area, Alaska"
13,255,"Spalding County, Georgia"
45,083,"Spartanburg County, South Carolina"
18,147,"Spencer County, Indiana"
21,215,"Spencer County, Kentucky"
46,115,"Spink County, South Dakota"
53,063,"Spokane County, Washington"
51,177,"Spotsylvania County, Virginia"
22,087,"St. Bernard Parish, Louisiana"
29,183,"St. Charles County, Missouri"
22,089,"St. Charles Parish, Louisiana"
01,115,"St. Clair County, Alabama"
17,163,"St. Clair County, Illinois"
26,147,"St. Clair County, Michigan"
29,185,"St. Clair County, Missouri"
55,109,"St. Croix County, Wisconsin"
05,123,"St. Francis County, Arkansas"
29,187,"St. Francois County, Missouri"
22,091,"St. Helena Parish, Louisiana"
22,093,"St. James Parish, Louisiana"
22,095,"St. John the Baptist Parish, Louisiana"
12,109,"St. Johns County, Florida"
18,141,"St. Joseph County, Indiana"
26,149,"St. Joseph County, Michigan"
22,097,"St. Landry Parish, Louisiana"
36,089,"St. Lawrence County, New York"
27,137,"St. Louis County, Minnesota"
29,189,"St. Louis County, Missouri"
29,510,"St. Louis city, Missouri"
12,111,"St. Lucie County, Florida"
22,099,"St. Martin Parish, Louisiana"
22,101,"St. Mary Parish, Louisiana"
24,037,"St. Mary's County, Maryland"
22,103,"St. Tammany Parish, Louisiana"
20,185,"Stafford County, Kansas"
51,179,"Stafford County, Virginia"
06,099,"Stanislaus County, California"
46,117,"Stanley County, South Dakota"
37,167,"Stanly County, North Carolina"
20,187,"Stanton County, Kansas"
31,167,"Stanton County, Nebraska"
17,175,"Stark County, Illinois"
38,089,"Stark County, North Dakota"
39,151,"Stark County, Ohio"
18,149,"Starke County, Indiana"
48,427,"Starr County, Texas"
51,790,"Staunton city, Virginia"
29,186,"Ste. Genevieve County, Missouri"
27,145,"Stearns County, Minnesota"
27,147,"Steele County, Minnesota"
38,091,"Steele County, North Dakota"
13,257,"Stephens County, Georgia"
40,137,"Stephens County, Oklahoma"
48,429,"Stephens County, Texas"
17,177,"Stephenson County, Illinois"
48,431,"Sterling County, Texas"
18,151,"Steuben County, Indiana"
36,101,"Steuben County, New York"
20,189,"Stevens County, Kansas"
27,149,"Stevens County, Minnesota"
53,065,"Stevens County, Washington"
13,259,"Stewart County, Georgia"
47,161,"Stewart County, Tennessee"
30,095,"Stillwater County, Montana"
29,207,"Stoddard County, Missouri"
37,169,"Stokes County, North Carolina"
05,137,"Stone County, Arkansas"
28,131,"Stone County, Mississippi"
29,209,"Stone County, Missouri"
48,433,"Stonewall County, Texas"
32,029,"Storey County, Nevada"
19,169,"Story County, Iowa"
33,017,"Strafford County, New Hampshire"
38,093,"Stutsman County, North Dakota"
56,035,"Sublette County, Wyoming"
25,025,"Suffolk County, Massachusetts"
36,103,"Suffolk County, New York"
51,800,"Suffolk city, Virginia"
18,153,"Sullivan County, Indiana"
29,211,"Sullivan County, Missouri"
33,019,"Sullivan County, New Hampshire"
36,105,"Sullivan County, New York"
42,113,"Sullivan County, Pennsylvania"
47,163,"Sullivan County, Tennessee"
46,119,"Sully County, South Dakota"
54,089,"Summers County, West Virginia"
08,117,"Summit County, Colorado"
39,153,"Summit County, Ohio"
49,043,"Summit County, Utah"
20,191,"Sumner County, Kansas"
47,165,"Sumner County, Tennessee"
01,119,"Sumter County, Alabama"
12,119,"Sumter County, Florida"
13,261,"Sumter County, Georgia"
45,085,"Sumter County, South Carolina"
28,133,"Sunflower County, Mississippi"
37,171,"Surry County, North Carolina"
51,181,"Surry County, Virginia"
42,115,"Susquehanna County, Pennsylvania"
10,005,"Sussex County, Delaware"
34,037,"Sussex County, New Jersey"
51,183,"Sussex County, Virginia"
06,101,"Sutter County, California"
48,435,"Sutton County, Texas"
12,121,"Suwannee County, Florida"
37,173,"Swain County, North Carolina"
30,097,"Sweet Grass County, Montana"
56,037,"Sweetwater County, Wyoming"
27,151,"Swift County, Minnesota"
48,437,"Swisher County, Texas"
18,155,"Switzerland County, Indiana"
13,263,"Talbot County, Georgia"
24,041,"Talbot County, Maryland"
13,265,"Taliaferro County, Georgia"
01,121,"Talladega County, Alabama"
28,135,"Tallahatchie County, Mississippi"
01,123,"Tallapoosa County, Alabama"
19,171,"Tama County, Iowa"
29,213,"Taney County, Missouri"
22,105,"Tangipahoa Parish, Louisiana"
35,055,"Taos County, New Mexico"
48,439,"Tarrant County, Texas"
28,137,"Tate County, Mississippi"
13,267,"Tattnall County, Georgia"
12,123,"Taylor County, Florida"
13,269,"Taylor County, Georgia"
19,173,"Taylor County, Iowa"
21,217,"Taylor County, Kentucky"
48,441,"Taylor County, Texas"
54,091,"Taylor County, West Virginia"
55,119,"Taylor County, Wisconsin"
17,179,"Tazewell County, Illinois"
51,185,"Tazewell County, Virginia"
06,103,"Tehama County, California"
13,271,"Telfair County, Georgia"
08,119,"Teller County, Colorado"
22,107,"Tensas Parish, Louisiana"
22,109,"Terrebonne Parish, Louisiana"
13,273,"Terrell County, Georgia"
48,443,"Terrell County, Texas"
48,445,"Terry County, Texas"
16,081,"Teton County, Idaho"
30,099,"Teton County, Montana"
56,039,"Teton County, Wyoming"
29,215,"Texas County, Missouri"
40,139,"Texas County, Oklahoma"
31,169,"Thayer County, Nebraska"
13,275,"Thomas County, Georgia"
20,193,"Thomas County, Kansas"
31,171,"Thomas County, Nebraska"
48,447,"Throckmorton County, Texas"
31,173,"Thurston County, Nebraska"
53,067,"Thurston County, Washington"
13,277,"Tift County, Georgia"
41,057,"Tillamook County, Oregon"
40,141,"Tillman County, Oklahoma"
36,107,"Tioga County, New York"
42,117,"Tioga County, Pennsylvania"
28,139,"Tippah County, Mississippi"
18,157,"Tippecanoe County, Indiana"
18,159,"Tipton County, Indiana"
47,167,"Tipton County, Tennessee"
28,141,"Tishomingo County, Mississippi"
48,449,"Titus County, Texas"
72,135,"Toa Alta Municipio, Puerto Rico"
72,137,"Toa Baja Municipio, Puerto Rico"
21,219,"Todd County, Kentucky"
27,153,"Todd County, Minnesota"
46,121,"Todd County, South Dakota"
09,013,"Tolland County, Connecticut"
48,451,"Tom Green County, Texas"
36,109,"Tompkins County, New York"
49,045,"Tooele County, Utah"
30,101,"Toole County, Montana"
13,279,"Toombs County, Georgia"
35,057,"Torrance County, New Mexico"
38,095,"Towner County, North Dakota"
13,281,"Towns County, Georgia"
38,097,"Traill County, North Dakota"
37,175,"Transylvania County, North Carolina"
27,155,"Traverse County, Minnesota"
48,453,"Travis County, Texas"
30,103,"Treasure County, Montana"
20,195,"Trego County, Kansas"
55,121,"Trempealeau County, Wisconsin"
13,283,"Treutlen County, Georgia"
21,221,"Trigg County, Kentucky"
21,223,"Trimble County, Kentucky"
06,105,"Trinity County, California"
48,455,"Trinity County, Texas"
46,123,"Tripp County, South Dakota"
13,285,"Troup County, Georgia"
47,169,"Trousdale County, Tennessee"
72,139,"Trujillo Alto Municipio, Puerto Rico"
39,155,"Trumbull County, Ohio"
54,093,"Tucker County, West Virginia"
06,107,"Tulare County, California"
40,143,"Tulsa County, Oklahoma"
28,143,"Tunica County, Mississippi"
06,109,"Tuolumne County, California"
13,287,"Turner County, Georgia"
46,125,"Turner County, South Dakota"
01,125,"Tuscaloosa County, Alabama"
39,157,"Tuscarawas County, Ohio"
26,157,"Tuscola County, Michigan"
13,289,"Twiggs County, Georgia"
16,083,"Twin Falls County, Idaho"
48,457,"Tyler County, Texas"
54,095,"Tyler County, West Virginia"
37,177,"Tyrrell County, North Carolina"
56,041,"Uinta County, Wyoming"
49,047,"Uintah County, Utah"
36,111,"Ulster County, New York"
41,059,"Umatilla County, Oregon"
47,171,"Unicoi County, Tennessee"
05,139,"Union County, Arkansas"
12,125,"Union County, Florida"
13,291,"Union County, Georgia"
17,181,"Union County, Illinois"
18,161,"Union County, Indiana"
19,175,"Union County, Iowa"
21,225,"Union County, Kentucky"
28,145,"Union County, Mississippi"
34,039,"Union County, New Jersey"
35,059,"Union County, New Mexico"
37,179,"Union County, North Carolina"
39,159,"Union County, Ohio"
41,061,"Union County, Oregon"
42,119,"Union County, Pennsylvania"
45,087,"Union County, South Carolina"
46,127,"Union County, South Dakota"
47,173,"Union County, Tennessee"
22,111,"Union Parish, Louisiana"
48,459,"Upshur County, Texas"
54,097,"Upshur County, West Virginia"
13,293,"Upson County, Georgia"
48,461,"Upton County, Texas"
49,049,"Utah County, Utah"
72,141,"Utuado Municipio, Puerto Rico"
48,463,"Uvalde County, Texas"
48,465,"Val Verde County, Texas"
02,261,"Valdez-Cordova Census Area, Alaska"
35,061,"Valencia County, New Mexico"
16,085,"Valley County, Idaho"
30,105,"Valley County, Montana"
31,175,"Valley County, Nebraska"
05,141,"Van Buren County, Arkansas"
19,177,"Van Buren County, Iowa"
26,159,"Van Buren County, Michigan"
47,175,"Van Buren County, Tennessee"
39,161,"Van Wert County, Ohio"
48,467,"Van Zandt County, Texas"
37,181,"Vance County, North Carolina"
18,163,"Vanderburgh County, Indiana"
72,143,"Vega Alta Municipio, Puerto Rico"
72,145,"Vega Baja Municipio, Puerto Rico"
42,121,"Venango County, Pennsylvania"
06,111,"Ventura County, California"
17,183,"Vermilion County, Illinois"
22,113,"Vermilion Parish, Louisiana"
18,165,"Vermillion County, Indiana"
29,217,"Vernon County, Missouri"
55,123,"Vernon County, Wisconsin"
22,115,"Vernon Parish, Louisiana"
48,469,"Victoria County, Texas"
72,147,"Vieques Municipio, Puerto Rico"
18,167,"Vigo County, Indiana"
55,125,"Vilas County, Wisconsin"
72,149,"Villalba Municipio, Puerto Rico"
39,163,"Vinton County, Ohio"
51,810,"Virginia Beach city, Virginia"
12,127,"Volusia County, Florida"
17,185,"Wabash County, Illinois"
18,169,"Wabash County, Indiana"
27,157,"Wabasha County, Minnesota"
20,197,"Wabaunsee County, Kansas"
27,159,"Wadena County, Minnesota"
40,145,"Wagoner County, Oklahoma"
53,069,"Wahkiakum County, Washington"
37,183,"Wake County, North Carolina"
12,129,"Wakulla County, Florida"
23,027,"Waldo County, Maine"
01,127,"Walker County, Alabama"
13,295,"Walker County, Georgia"
48,471,"Walker County, Texas"
53,071,"Walla Walla County, Washington"
20,199,"Wallace County, Kansas"
48,473,"Waller County, Texas"
41,063,"Wallowa County, Oregon"
38,099,"Walsh County, North Dakota"
28,147,"Walthall County, Mississippi"
12,131,"Walton County, Florida"
13,297,"Walton County, Georgia"
46,129,"Walworth County, South Dakota"
55,127,"Walworth County, Wisconsin"
19,179,"Wapello County, Iowa"
38,101,"Ward County, North Dakota"
48,475,"Ward County, Texas"
13,299,"Ware County, Georgia"
13,301,"Warren County, Georgia"
17,187,"Warren County, Illinois"
18,171,"Warren County, Indiana"
19,181,"Warren County, Iowa"
21,227,"Warren County, Kentucky"
28,149,"Warren County, Mississippi"
29,219,"Warren County, Missouri"
34,041,"Warren County, New Jersey"
36,113,"Warren County, New York"
37,185,"Warren County, North Carolina"
39,165,"Warren County, Ohio"
42,123,"Warren County, Pennsylvania"
47,177,"Warren County, Tennessee"
51,187,"Warren County, Virginia"
18,173,"Warrick County, Indiana"
49,051,"Wasatch County, Utah"
41,065,"Wasco County, Oregon"
27,161,"Waseca County, Minnesota"
56,043,"Washakie County, Wyoming"
55,129,"Washburn County, Wisconsin"
01,129,"Washington County, Alabama"
05,143,"Washington County, Arkansas"
08,121,"Washington County, Colorado"
12,133,"Washington County, Florida"
13,303,"Washington County, Georgia"
16,087,"Washington County, Idaho"
17,189,"Washington County, Illinois"
18,175,"Washington County, Indiana"
19,183,"Washington County, Iowa"
20,201,"Washington County, Kansas"
21,229,"Washington County, Kentucky"
23,029,"Washington County, Maine"
24,043,"Washington County, Maryland"
27,163,"Washington County, Minnesota"
28,151,"Washington County, Mississippi"
29,221,"Washington County, Missouri"
31,177,"Washington County, Nebraska"
36,115,"Washington County, New York"
37,187,"Washington County, North Carolina"
39,167,"Washington County, Ohio"
40,147,"Washington County, Oklahoma"
41,067,"Washington County, Oregon"
42,125,"Washington County, Pennsylvania"
44,009,"Washington County, Rhode Island"
47,179,"Washington County, Tennessee"
48,477,"Washington County, Texas"
49,053,"Washington County, Utah"
50,023,"Washington County, Vermont"
51,191,"Washington County, Virginia"
55,131,"Washington County, Wisconsin"
22,117,"Washington Parish, Louisiana"
40,149,"Washita County, Oklahoma"
32,031,"Washoe County, Nevada"
26,161,"Washtenaw County, Michigan"
37,189,"Watauga County, North Carolina"
27,165,"Watonwan County, Minnesota"
55,133,"Waukesha County, Wisconsin"
55,135,"Waupaca County, Wisconsin"
55,137,"Waushara County, Wisconsin"
13,305,"Wayne County, Georgia"
17,191,"Wayne County, Illinois"
18,177,"Wayne County, Indiana"
19,185,"Wayne County, Iowa"
21,231,"Wayne County, Kentucky"
26,163,"Wayne County, Michigan"
28,153,"Wayne County, Mississippi"
29,223,"Wayne County, Missouri"
31,179,"Wayne County, Nebraska"
36,117,"Wayne County, New York"
37,191,"Wayne County, North Carolina"
39,169,"Wayne County, Ohio"
42,127,"Wayne County, Pennsylvania"
47,181,"Wayne County, Tennessee"
49,055,"Wayne County, Utah"
54,099,"Wayne County, West Virginia"
51,820,"Waynesboro city, Virginia"
47,183,"Weakley County, Tennessee"
48,479,"Webb County, Texas"
49,057,"Weber County, Utah"
13,307,"Webster County, Georgia"
19,187,"Webster County, Iowa"
21,233,"Webster County, Kentucky"
28,155,"Webster County, Mississippi"
29,225,"Webster County, Missouri"
31,181,"Webster County, Nebraska"
54,101,"Webster County, West Virginia"
22,119,"Webster Parish, Louisiana"
08,123,"Weld County, Colorado"
18,179,"Wells County, Indiana"
38,103,"Wells County, North Dakota"
22,121,"West Baton Rouge Parish, Louisiana"
22,123,"West Carroll Parish, Louisiana"
22,125,"West Feliciana Parish, Louisiana"
36,119,"Westchester County, New York"
42,129,"Westmoreland County, Pennsylvania"
51,193,"Westmoreland County, Virginia"
56,045,"Weston County, Wyoming"
54,103,"Wetzel County, West Virginia"
26,165,"Wexford County, Michigan"
48,481,"Wharton County, Texas"
53,073,"Whatcom County, Washington"
30,107,"Wheatland County, Montana"
13,309,"Wheeler County, Georgia"
31,183,"Wheeler County, Nebraska"
41,069,"Wheeler County, Oregon"
48,483,"Wheeler County, Texas"
05,145,"White County, Arkansas"
13,311,"White County, Georgia"
17,193,"White County, Illinois"
18,181,"White County, Indiana"
47,185,"White County, Tennessee"
32,033,"White Pine County, Nevada"
17,195,"Whiteside County, Illinois"
13,313,"Whitfield County, Georgia"
18,183,"Whitley County, Indiana"
21,235,"Whitley County, Kentucky"
53,075,"Whitman County, Washington"
30,109,"Wibaux County, Montana"
20,203,"Wichita County, Kansas"
48,485,"Wichita County, Texas"
24,045,"Wicomico County, Maryland"
48,487,"Wilbarger County, Texas"
01,131,"Wilcox County, Alabama"
13,315,"Wilcox County, Georgia"
13,317,"Wilkes County, Georgia"
37,193,"Wilkes County, North Carolina"
27,167,"Wilkin County, Minnesota"
13,319,"Wilkinson County, Georgia"
28,157,"Wilkinson County, Mississippi"
17,197,"Will County, Illinois"
48,489,"Willacy County, Texas"
38,105,"Williams County, North Dakota"
39,171,"Williams County, Ohio"
45,089,"Williamsburg County, South Carolina"
51,830,"Williamsburg city, Virginia"
17,199,"Williamson County, Illinois"
47,187,"Williamson County, Tennessee"
48,491,"Williamson County, Texas"
20,205,"Wilson County, Kansas"
37,195,"Wilson County, North Carolina"
47,189,"Wilson County, Tennessee"
48,493,"Wilson County, Texas"
51,840,"Winchester city, Virginia"
09,015,"Windham County, Connecticut"
50,025,"Windham County, Vermont"
50,027,"Windsor County, Vermont"
48,495,"Winkler County, Texas"
22,127,"Winn Parish, Louisiana"
17,201,"Winnebago County, Illinois"
19,189,"Winnebago County, Iowa"
55,139,"Winnebago County, Wisconsin"
19,191,"Winneshiek County, Iowa"
27,169,"Winona County, Minnesota"
01,133,"Winston County, Alabama"
28,159,"Winston County, Mississippi"
54,105,"Wirt County, West Virginia"
48,497,"Wise County, Texas"
51,195,"Wise County, Virginia"
21,237,"Wolfe County, Kentucky"
39,173,"Wood County, Ohio"
48,499,"Wood County, Texas"
54,107,"Wood County, West Virginia"
55,141,"Wood County, Wisconsin"
19,193,"Woodbury County, Iowa"
17,203,"Woodford County, Illinois"
21,239,"Woodford County, Kentucky"
05,147,"Woodruff County, Arkansas"
40,151,"Woods County, Oklahoma"
20,207,"Woodson County, Kansas"
40,153,"Woodward County, Oklahoma"
24,047,"Worcester County, Maryland"
25,027,"Worcester County, Massachusetts"
13,321,"Worth County, Georgia"
19,195,"Worth County, Iowa"
